,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,Unnamed: 0
141,2017-11-03,Z3016WC8,ST4000DM000,4000787030016,1,113,56820384,0.0,0.0,93,0,100,7,100,0,89,889332265,0.0,0.0,64,32098,100,0,0.0,0.0,100,7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,80.0,20.0,100.0,0.0,100.0,2.0,89.0,22861.0,20,20,0.0,0.0,0.0,0.0,99,216,99,216,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32013.0,100.0,26872141782.0,100.0,144011218021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,2017-11-03,Z304YBFP,ST4000DM000,4000787030016,1,120,237801968,0.0,0.0,94,0,100,6,100,0,87,654318109,0.0,0.0,84,14325,100,0,0.0,0.0,100,6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,98.0,4608.0,22,22,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14277.0,100.0,33335281824.0,100.0,55300915150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,2017-11-03,Z3015CL7,ST4000DM000,4000787030016,1,114,78789520,0.0,0.0,92,0,100,15,100,8,88,782620370,0.0,0.0,64,31612,100,0,0.0,0.0,100,15,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,92.0,8.0,100.0,1.0,99.0,1.0,79.0,21.0,100.0,0.0,100.0,7.0,51.0,98547.0,21,21,0.0,0.0,0.0,0.0,100,104,100,104,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31193.0,100.0,27057132764.0,100.0,261866051570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,2017-11-21,Z3015CC7,ST4000DM000,4000787030016,1,119.0,221654040.0,0.0,0.0,91.0,0.0,100.0,13.0,100.0,0.0,79.0,93613938.0,0.0,0.0,62.0,34138.0,100.0,0.0,0.0,0.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,75.0,25.0,100.0,0.0,100.0,3.0,75.0,50008.0,25.0,25.0,0.0,0.0,0.0,0.0,99.0,208.0,99.0,208.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33964.0,100.0,30411802882.0,100.0,252779575877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,2017-11-21,Z300GQG5,ST4000DM000,4000787030016,1,112.0,44901992.0,0.0,0.0,91.0,0.0,100.0,14.0,100.0,8.0,84.0,259727570.0,0.0,0.0,57.0,38150.0,100.0,0.0,0.0,0.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,95.0,5.0,70.0,30.0,100.0,0.0,100.0,5.0,67.0,66794.0,30.0,30.0,0.0,0.0,0.0,0.0,100.0,40.0,100.0,40.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37914.0,100.0,30529961182.0,100.0,179315971092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,2017-11-21,Z300P92G,ST4000DM000,4000787030016,1,117.0,154405624.0,0.0,0.0,91.0,0.0,100.0,20.0,100.0,0.0,82.0,194162738.0,0.0,0.0,60.0,35803.0,100.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,7.0,79.0,43226.0,29.0,29.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35618.0,100.0,31607469526.0,100.0,288104201223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,2017-11-21,W300BNJ9,ST4000DM000,4000787030016,1,117.0,158639104.0,0.0,0.0,91.0,0.0,100.0,18.0,100.0,0.0,85.0,359987017.0,0.0,0.0,56.0,38766.0,100.0,0.0,0.0,0.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,73.0,27.0,100.0,0.0,100.0,6.0,90.0,21820.0,27.0,27.0,0.0,0.0,0.0,0.0,99.0,176.0,99.0,176.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38671.0,100.0,29785415268.0,100.0,178132493803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,2017-12-31,Z300GZ1B,ST4000DM000,4000787030016,1,108,17846936,0.0,0.0,92,0,100,27,100,0,83,211712819,0.0,0.0,56,39123,100,0,0.0,0.0,100,27,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,78.0,22.0,100.0,0.0,100.0,4.0,1.0,198197.0,22,22,0.0,0.0,0.0,0.0,100,40,100,40,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38355.0,100.0,34190420124.0,100.0,371977565511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
149,2017-12-31,Z300GZCV,ST4000DM000,4000787030016,1,110,25274512,0.0,0.0,91,0,100,18,100,160,84,282415587,0.0,0.0,56,39132,100,0,0.0,0.0,100,18,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,2.0,53.0,94143.0,24,24,0.0,0.0,0.0,0.0,100,128,100,128,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38781.0,100.0,33104655882.0,100.0,194543922331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,2017-10-24,Z304HZP2,ST4000DM000,4000787030016,1,118,173781336,0.0,0.0,92,0,100,9,100,0,88,733322662,0.0,0.0,81,16899,100,0,0.0,0.0,100,9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,95.0,10050.0,18,18,0.0,0.0,0.0,0.0,96,704,96,704,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16746.0,100.0,38973219656.0,100.0,48808015280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,2017-10-24,Z3025M3K,ST4000DM000,4000787030016,1,115,173521240,0.0,0.0,92,0,100,11,99,672,78,76901421,0.0,0.0,71,25963,100,0,0.0,0.0,100,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,93.0,7.0,81.0,19.0,100.0,0.0,100.0,0.0,79.0,42281.0,19,19,0.0,0.0,0.0,0.0,86,2456,86,2456,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25689.0,100.0,25114192465.0,100.0,213782924343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,2017-10-24,PL1331LAGRUENH,HGST HMS5C4040ALE640,4000787030016,1,100,0,134.0,102.0,140,547,100,12,100,0,100,0,113.0,42.0,96,29549,100,0,0.0,0.0,100,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,123.0,100.0,123.0,214,28,0.0,0.0,100.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,2017-10-24,ZA139FTP,ST8000NM0055,8001563222016,1,69,7316888,0.0,0.0,96,0,100,2,100,0,87,447458701,0.0,0.0,97,3456,100,0,0.0,0.0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,67.0,33.0,74.0,53818.0,100.0,0.0,100.0,254.0,33,33,25.0,7316888.0,0.0,0.0,99,768,99,768,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3453.0,100.0,25417991560.0,100.0,29734928338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
154,2017-10-24,Z3016R7D,ST4000DM000,4000787030016,1,119,205614736,0.0,0.0,91,0,100,12,100,0,90,970668594,0.0,0.0,64,31737,100,0,0.0,0.0,100,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,93.0,7.0,67.0,33.0,100.0,0.0,100.0,2.0,89.0,23477.0,33,33,0.0,0.0,0.0,0.0,99,248,99,248,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31646.0,100.0,27948576526.0,100.0,232836958540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
155,2017-10-24,PL2331LAHB4G5J,HGST HMS5C4040BLE640,4000787030016,1,84,8061145,134.0,103.0,100,0,100,3,100,0,100,0,111.0,43.0,99,12095,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.0,100.0,33.0,253,19,0.0,0.0,100.0,0.0,100,16,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,2017-11-28,S301GN48,ST4000DM000,4000787030016,1,106.0,181986034.0,0.0,0.0,95.0,0.0,100.0,5.0,100.0,0.0,89.0,810508995.0,0.0,0.0,80.0,18272.0,100.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,95.0,10376.0,25.0,25.0,0.0,0.0,0.0,0.0,100.0,8.0,100.0,8.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18203.0,100.0,41225641840.0,100.0,55280890838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
157,2017-11-28,ZA18AAWZ,ST8000NM0055,8001563222016,1,84.0,227332112.0,0.0,0.0,95.0,0.0,100.0,4.0,100.0,80.0,88.0,610797634.0,0.0,0.0,97.0,3357.0,100.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,99.0,3503.0,100.0,2.0,100.0,862.0,38.0,38.0,84.0,227332112.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3334.0,100.0,23642300944.0,100.0,30002635738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158,2017-11-28,S301GPLJ,ST4000DM000,4000787030016,1,118.0,184426272.0,0.0,0.0,95.0,0.0,100.0,5.0,100.0,0.0,89.0,892294394.0,0.0,0.0,79.0,19152.0,100.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,95.0,10627.0,36.0,36.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19043.0,100.0,45060732880.0,100.0,46760447648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
159,2017-11-28,Z304HSDC,ST4000DM000,4000787030016,1,114.0,78706408.0,0.0,0.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,839417552.0,0.0,0.0,80.0,17765.0,100.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,95.0,10287.0,23.0,23.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17593.0,100.0,40407152664.0,100.0,53687894438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,2017-11-28,Z304HSGQ,ST4000DM000,4000787030016,1,115.0,191134680.0,0.0,0.0,97.0,0.0,100.0,3.0,100.0,0.0,88.0,785749820.0,0.0,0.0,80.0,17787.0,100.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,97.0,6264.0,19.0,19.0,0.0,0.0,0.0,0.0,100.0,16.0,100.0,16.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17735.0,100.0,41000477240.0,100.0,75051540883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
161,2017-11-28,ZA10BL1A,ST8000DM002,8001563222016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
162,2017-11-14,Z3014A0N,ST4000DM000,4000787030016,1,115.0,86690016.0,0.0,0.0,93.0,0.0,100.0,7.0,100.0,0.0,87.0,591977188.0,0.0,0.0,64.0,32022.0,100.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,76.0,24.0,100.0,0.0,100.0,4.0,88.0,12.0,81.0,19.0,100.0,0.0,100.0,1.0,64.0,73301.0,19.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31648.0,100.0,37790936156.0,100.0,129308594797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,2017-10-08,Z302G0Q9,ST4000DM000,4000787030016,1,118,172961112,0.0,0.0,95,0,100,5,100,0,89,904454971,0.0,0.0,76,21698,100,0,0.0,0.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,34107.0,18,18,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21530.0,100.0,47944935256.0,100.0,54886097529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,2017-10-08,ZA16DXY6,ST8000NM0055,8001563222016,1,53,10584712,0.0,0.0,99,0,100,1,70,54112,89,791015340,0.0,0.0,95,5093,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,90.0,10.0,100.0,0.0,100.0,0.0,54.0,46.0,97.0,6721.0,100.0,6.0,100.0,1204.0,46,46,70.0,10584712.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5071.0,100.0,29990087872.0,100.0,43654693994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
165,2017-10-08,Z30259G2,ST4000DM000,4000787030016,1,108,19027816,0.0,0.0,91,0,100,13,100,0,80,112682442,0.0,0.0,71,25585,100,0,0.0,0.0,100,13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,100.0,2.0,86.0,14.0,76.0,24.0,100.0,0.0,100.0,0.0,37.0,126311.0,24,24,0.0,0.0,0.0,0.0,99,256,99,256,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24915.0,100.0,24704716920.0,100.0,220979573757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,2017-10-08,Z300YNFV,ST4000DM000,4000787030016,1,113,54348688,0.0,0.0,91,0,100,10,100,0,81,131392822,0.0,0.0,71,25750,100,0,0.0,0.0,100,10,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,12.0,75.0,25.0,100.0,0.0,100.0,1.0,99.0,3247.0,25,25,0.0,0.0,0.0,0.0,100,160,100,160,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25722.0,100.0,24078947328.0,100.0,164407355405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,2017-10-08,Z305DHW3,ST4000DM000,4000787030016,1,119,227275312,0.0,0.0,96,0,100,4,100,0,84,238677322,0.0,0.0,92,7083,100,0,0.0,0.0,100,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,67.0,67578.0,18,18,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6835.0,100.0,9765107125.0,100.0,17081567269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,2017-12-06,ZA16DSN4,ST8000NM0055,8001563222016,1,81,137460536,0.0,0.0,99,0,100,1,100,0,91,1172715618,0.0,0.0,93,6510,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,56.0,44.0,97.0,6322.0,100.0,5.0,99.0,2970.0,44,44,81.0,137460536.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6492.0,100.0,34291012192.0,100.0,50998959658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,2017-12-06,Z302AYP0,ST4000DM000,4000787030016,1,109,197025386,0.0,0.0,91,0,100,17,100,32,90,975620739,0.0,0.0,72,25109,100,0,0.0,0.0,100,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,95.0,5.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,56.0,89641.0,24,24,0.0,0.0,0.0,0.0,100,56,100,56,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24548.0,100.0,23188705100.0,100.0,204003806288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,2017-12-06,ZCH06J5S,ST12000NM0007,12000138625024,1,81,122622896,0.0,0.0,99,0,100,1,100,0,81,136601099,0.0,0.0,99,940,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,63.0,37.0,0.0,0.0,100.0,3.0,100.0,105.0,37,37,81.0,122622896.0,0.0,0.0,100,0,100,0,200,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,909.0,100.0,12246358048.0,100.0,11313851946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
171,2017-12-06,S300VKP4,ST4000DM000,4000787030016,1,117,120035808,0.0,0.0,99,0,100,3,100,16,90,977207501,0.0,0.0,77,20951,100,0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,80.0,40423.0,24,24,0.0,0.0,0.0,0.0,100,32,100,32,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20755.0,100.0,47194354352.0,100.0,58901457832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
172,2017-12-06,ZA180ZPZ,ST8000NM0055,8001563222016,1,48,26847704,0.0,0.0,98,0,100,2,99,7120,87,455408847,0.0,0.0,98,2541,100,0,0.0,0.0,100,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,86.0,14.0,100.0,0.0,100.0,0.0,64.0,36.0,83.0,34987.0,100.0,3.0,100.0,499.0,36,36,74.0,26847704.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2533.0,100.0,23146132016.0,100.0,26081274410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,2017-10-01,Z3022DKK,ST4000DM000,4000787030016,1,116,106863776,0.0,0.0,97,0,100,3,100,0,85,371260481,0.0,0.0,87,11622,100,0,0.0,0.0,100,3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,97.0,6483.0,19,19,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11580.0,100.0,11753436650.0,100.0,31388003624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,2017-10-01,Z304PFSA,ST4000DM000,4000787030016,1,117,123543872,0.0,0.0,94,0,100,6,99,552,88,684270167,0.0,0.0,82,15884,100,0,0.0,0.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,100.0,0.0,86.0,14.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,84.0,33035.0,23,23,0.0,0.0,0.0,0.0,100,24,100,24,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15489.0,100.0,37032721904.0,100.0,42013416153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,2017-10-01,Z302NSPV,ST4000DM000,4000787030016,1,117,145285848,0.0,0.0,91,0,100,11,100,8,88,782727839,0.0,0.0,75,22039,100,0,0.0,0.0,100,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,11.0,178283.0,18,18,0.0,0.0,0.0,0.0,100,0,100,0,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20785.0,100.0,18596590587.0,100.0,183900973148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
